chunk_id,document_id,rag_id,chunk_index,chunk_text,chunk_word_count,chunk_token_estimate,bm25_tokens,metadata_json,priority_encoded,retrieval_quality_score
doc_66_chunk_0,doc_66,62bebd386d86abae021ad24737032c2a,0,[PROBLEM] i would like to request a refund for the recent charge. i would like to request a refund for the recent charge. [RESOLUTION] explained billing breakdown and clarified applicable charges. [CONTEXT] Category : data sync issue Priority : low Product : Web Portal Language : chinese Escalation: low SLA Status: breached,52,69,"['problem', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'resolution', 'explained', 'billing', 'breakdown', 'and', 'clarified', 'applicable', 'charges', 'context', 'category', 'data', 'sync', 'issue', 'priority', 'low', 'product', 'web', 'portal', 'language', 'chinese', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""62bebd386d86abae021ad24737032c2a"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""data sync issue"", ""priority"": ""low"", ""language"": ""chinese"", ""product"": ""Web Portal"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 8.0, ""sla_risk_score"": 3.2}",2,3.175
doc_67_chunk_0,doc_67,548d58332208e7e09f87219f9d23e9b5,0,[PROBLEM] there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month. [RESOLUTION] we have reset the account credentials and advised the customer to retry login. [CONTEXT] Category : security concern Priority : high Product : Payment Gateway Language : english Escalation: low SLA Status: met,61,81,"['problem', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'resolution', 'we', 'have', 'reset', 'the', 'account', 'credentials', 'and', 'advised', 'the', 'customer', 'to', 'retry', 'login', 'context', 'category', 'security', 'concern', 'priority', 'high', 'product', 'payment', 'gateway', 'language', 'english', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""548d58332208e7e09f87219f9d23e9b5"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""security concern"", ""priority"": ""high"", ""language"": ""english"", ""product"": ""Payment Gateway"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 3.0, ""sla_risk_score"": 3.35}",1,1.9432692307692307
doc_68_chunk_0,doc_68,4af4b557ad73f680d728fed8106eb48e,0,[PROBLEM] the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed. [RESOLUTION] subscription status corrected and confirmation email sent to customer. [CONTEXT] Category : bug report Priority : low Product : E-commerce Store Language : french Escalation: low SLA Status: met,57,76,"['problem', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'resolution', 'subscription', 'status', 'corrected', 'and', 'confirmation', 'email', 'sent', 'to', 'customer', 'context', 'category', 'bug', 'report', 'priority', 'low', 'product', 'e', 'commerce', 'store', 'language', 'french', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""4af4b557ad73f680d728fed8106eb48e"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""bug report"", ""priority"": ""low"", ""language"": ""french"", ""product"": ""E-commerce Store"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 10.0, ""sla_risk_score"": 3.45}",2,3.7278846153846152
doc_69_chunk_0,doc_69,37a6ddf5e0258e17a2292723db916f2a,0,[PROBLEM] there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month. [RESOLUTION] explained billing breakdown and clarified applicable charges. [CONTEXT] Category : feature request Priority : high Product : Subscription Service Language : french Escalation: low SLA Status: met,55,73,"['problem', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'resolution', 'explained', 'billing', 'breakdown', 'and', 'clarified', 'applicable', 'charges', 'context', 'category', 'feature', 'request', 'priority', 'high', 'product', 'subscription', 'service', 'language', 'french', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""37a6ddf5e0258e17a2292723db916f2a"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""feature request"", ""priority"": ""high"", ""language"": ""french"", ""product"": ""Subscription Service"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 8.0, ""sla_risk_score"": 4.35}",1,3.4625
doc_70_chunk_0,doc_70,193e611f6669a2af96dfafa51bd9f0fd,0,[PROBLEM] my subscription was cancelled without my request and i need clarification. my subscription was cancelled without my request and i need clarification. [RESOLUTION] the issue was escalated to engineering and resolved in the latest patch. [CONTEXT] Category : refund request Priority : critical Product : Payment Gateway Language : japanese Escalation: medium SLA Status: breached,56,74,"['problem', 'my', 'subscription', 'was', 'cancelled', 'without', 'my', 'request', 'and', 'i', 'need', 'clarification', 'my', 'subscription', 'was', 'cancelled', 'without', 'my', 'request', 'and', 'i', 'need', 'clarification', 'resolution', 'the', 'issue', 'was', 'escalated', 'to', 'engineering', 'and', 'resolved', 'in', 'the', 'latest', 'patch', 'context', 'category', 'refund', 'request', 'priority', 'critical', 'product', 'payment', 'gateway', 'language', 'japanese', 'escalation', 'medium', 'sla', 'status', 'breached']","{""rag_id"": ""193e611f6669a2af96dfafa51bd9f0fd"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""refund request"", ""priority"": ""critical"", ""language"": ""japanese"", ""product"": ""Payment Gateway"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""medium"", ""issue_complexity_score"": 10.0, ""sla_risk_score"": 4.65}",0,4.005303030303031
doc_71_chunk_0,doc_71,1a02133f2e9d609f7ea71f6353bc051d,0,[PROBLEM] there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month. [RESOLUTION] we have reset the account credentials and advised the customer to retry login. [CONTEXT] Category : refund request Priority : high Product : Subscription Service Language : japanese Escalation: low SLA Status: met,61,81,"['problem', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'resolution', 'we', 'have', 'reset', 'the', 'account', 'credentials', 'and', 'advised', 'the', 'customer', 'to', 'retry', 'login', 'context', 'category', 'refund', 'request', 'priority', 'high', 'product', 'subscription', 'service', 'language', 'japanese', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""1a02133f2e9d609f7ea71f6353bc051d"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""refund request"", ""priority"": ""high"", ""language"": ""japanese"", ""product"": ""Subscription Service"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 8.0, ""sla_risk_score"": 4.35}",1,3.4432692307692307
doc_72_chunk_0,doc_72,9fa96d1072d7eabfaaf4ef9b51497dc9,0,[PROBLEM] there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month. [RESOLUTION] payment gateway timeout issue fixed and monitoring implemented. [CONTEXT] Category : refund request Priority : high Product : Payment Gateway Language : spanish Escalation: low SLA Status: met,56,74,"['problem', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'resolution', 'payment', 'gateway', 'timeout', 'issue', 'fixed', 'and', 'monitoring', 'implemented', 'context', 'category', 'refund', 'request', 'priority', 'high', 'product', 'payment', 'gateway', 'language', 'spanish', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""9fa96d1072d7eabfaaf4ef9b51497dc9"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""refund request"", ""priority"": ""high"", ""language"": ""spanish"", ""product"": ""Payment Gateway"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 5.0, ""sla_risk_score"": 2.55}",1,2.2625
doc_73_chunk_0,doc_73,73f441ab7eb59d6c0461cf1b6035442c,0,[PROBLEM] the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed. [RESOLUTION] payment gateway timeout issue fixed and monitoring implemented. [CONTEXT] Category : performance issue Priority : critical Product : Mobile App Language : chinese Escalation: low SLA Status: met,56,74,"['problem', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'resolution', 'payment', 'gateway', 'timeout', 'issue', 'fixed', 'and', 'monitoring', 'implemented', 'context', 'category', 'performance', 'issue', 'priority', 'critical', 'product', 'mobile', 'app', 'language', 'chinese', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""73f441ab7eb59d6c0461cf1b6035442c"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""performance issue"", ""priority"": ""critical"", ""language"": ""chinese"", ""product"": ""Mobile App"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 2.0, ""sla_risk_score"": 3.8}",0,1.8153846153846154
doc_74_chunk_0,doc_74,3c803da46f1a85712820c80a58bfb683,0,[PROBLEM] i am experiencing very slow performance while using the dashboard. i am experiencing very slow performance while using the dashboard. [RESOLUTION] data synchronization restored after backend service restart. [CONTEXT] Category : feature request Priority : medium Product : API Service Language : japanese Escalation: low SLA Status: breached,49,65,"['problem', 'i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard', 'i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard', 'resolution', 'data', 'synchronization', 'restored', 'after', 'backend', 'service', 'restart', 'context', 'category', 'feature', 'request', 'priority', 'medium', 'product', 'api', 'service', 'language', 'japanese', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""3c803da46f1a85712820c80a58bfb683"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""feature request"", ""priority"": ""medium"", ""language"": ""japanese"", ""product"": ""API Service"", ""is_sla_breached"": 1, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 3.0, ""sla_risk_score"": 2.85}",3,1.8375
doc_75_chunk_0,doc_75,02d3793751e56a9d519269fcdefab16e,0,[PROBLEM] i would like to request a refund for the recent charge. i would like to request a refund for the recent charge. [RESOLUTION] subscription status corrected and confirmation email sent to customer. [CONTEXT] Category : payment problem Priority : critical Product : E-commerce Store Language : japanese Escalation: low SLA Status: breached,53,70,"['problem', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'resolution', 'subscription', 'status', 'corrected', 'and', 'confirmation', 'email', 'sent', 'to', 'customer', 'context', 'category', 'payment', 'problem', 'priority', 'critical', 'product', 'e', 'commerce', 'store', 'language', 'japanese', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""02d3793751e56a9d519269fcdefab16e"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""payment problem"", ""priority"": ""critical"", ""language"": ""japanese"", ""product"": ""E-commerce Store"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 3.0, ""sla_risk_score"": 3.4}",0,1.975
doc_76_chunk_0,doc_76,345f33e60512b7aba03df03e0a28efd1,0,[PROBLEM] two-factor authentication codes are not being delivered to my phone. two-factor authentication codes are not being delivered to my phone. [RESOLUTION] bug logged internally and workaround shared with the customer. [CONTEXT] Category : bug report Priority : medium Product : CRM Platform Language : french Escalation: low SLA Status: breached,51,68,"['problem', 'two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone', 'two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone', 'resolution', 'bug', 'logged', 'internally', 'and', 'workaround', 'shared', 'with', 'the', 'customer', 'context', 'category', 'bug', 'report', 'priority', 'medium', 'product', 'crm', 'platform', 'language', 'french', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""345f33e60512b7aba03df03e0a28efd1"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""bug report"", ""priority"": ""medium"", ""language"": ""french"", ""product"": ""CRM Platform"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 8.0, ""sla_risk_score"": 3.7}",3,3.3
doc_77_chunk_0,doc_77,86da7c4bf58b0a199506fc79fcb86389,0,[PROBLEM] the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed. [RESOLUTION] we have reset the account credentials and advised the customer to retry login. [CONTEXT] Category : account suspension Priority : medium Product : CRM Platform Language : chinese Escalation: low SLA Status: met,61,81,"['problem', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'resolution', 'we', 'have', 'reset', 'the', 'account', 'credentials', 'and', 'advised', 'the', 'customer', 'to', 'retry', 'login', 'context', 'category', 'account', 'suspension', 'priority', 'medium', 'product', 'crm', 'platform', 'language', 'chinese', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""86da7c4bf58b0a199506fc79fcb86389"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""account suspension"", ""priority"": ""medium"", ""language"": ""chinese"", ""product"": ""CRM Platform"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 8.0, ""sla_risk_score"": 3.85}",3,3.308653846153846
doc_78_chunk_0,doc_78,2c1f58587133925c866ba7ead133fc95,0,[PROBLEM] there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month. [RESOLUTION] bug logged internally and workaround shared with the customer. [CONTEXT] Category : login issue Priority : critical Product : Analytics Dashboard Language : spanish Escalation: low SLA Status: met,57,76,"['problem', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'resolution', 'bug', 'logged', 'internally', 'and', 'workaround', 'shared', 'with', 'the', 'customer', 'context', 'category', 'login', 'issue', 'priority', 'critical', 'product', 'analytics', 'dashboard', 'language', 'spanish', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""2c1f58587133925c866ba7ead133fc95"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""login issue"", ""priority"": ""critical"", ""language"": ""spanish"", ""product"": ""Analytics Dashboard"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 4.0, ""sla_risk_score"": 3.9}",0,2.35
doc_79_chunk_0,doc_79,8ff3bed7070490706d30152a42ba8324,0,[PROBLEM] the application crashes whenever i try to upload a file. the application crashes whenever i try to upload a file. [RESOLUTION] payment gateway timeout issue fixed and monitoring implemented. [CONTEXT] Category : refund request Priority : medium Product : Billing System Language : japanese Escalation: low SLA Status: met,50,66,"['problem', 'the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file', 'the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file', 'resolution', 'payment', 'gateway', 'timeout', 'issue', 'fixed', 'and', 'monitoring', 'implemented', 'context', 'category', 'refund', 'request', 'priority', 'medium', 'product', 'billing', 'system', 'language', 'japanese', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""8ff3bed7070490706d30152a42ba8324"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""refund request"", ""priority"": ""medium"", ""language"": ""japanese"", ""product"": ""Billing System"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 2.0, ""sla_risk_score"": 2.5}",3,1.5
doc_80_chunk_0,doc_80,dcaf902af0f2b05531bb468112ea2c86,0,[PROBLEM] i would like to request a refund for the recent charge. i would like to request a refund for the recent charge. [RESOLUTION] we have reset the account credentials and advised the customer to retry login. [CONTEXT] Category : performance issue Priority : critical Product : Subscription Service Language : german Escalation: low SLA Status: breached,57,76,"['problem', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'resolution', 'we', 'have', 'reset', 'the', 'account', 'credentials', 'and', 'advised', 'the', 'customer', 'to', 'retry', 'login', 'context', 'category', 'performance', 'issue', 'priority', 'critical', 'product', 'subscription', 'service', 'language', 'german', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""dcaf902af0f2b05531bb468112ea2c86"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""performance issue"", ""priority"": ""critical"", ""language"": ""german"", ""product"": ""Subscription Service"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 1.0, ""sla_risk_score"": 2.7}",0,1.2807692307692309
doc_81_chunk_0,doc_81,40d7dd9bdd754b01f14f677206c8754d,0,[PROBLEM] i am unable to access my account after entering the correct credentials. i am unable to access my account after entering the correct credentials. [RESOLUTION] data synchronization restored after backend service restart. [CONTEXT] Category : subscription cancellation Priority : critical Product : Analytics Dashboard Language : spanish Escalation: low SLA Status: met,53,70,"['problem', 'i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials', 'i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials', 'resolution', 'data', 'synchronization', 'restored', 'after', 'backend', 'service', 'restart', 'context', 'category', 'subscription', 'cancellation', 'priority', 'critical', 'product', 'analytics', 'dashboard', 'language', 'spanish', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""40d7dd9bdd754b01f14f677206c8754d"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""subscription cancellation"", ""priority"": ""critical"", ""language"": ""spanish"", ""product"": ""Analytics Dashboard"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 4.0, ""sla_risk_score"": 3.9}",0,2.35
doc_82_chunk_0,doc_82,dd160e08dc61f53c8b061c6636106573,0,[PROBLEM] two-factor authentication codes are not being delivered to my phone. two-factor authentication codes are not being delivered to my phone. [RESOLUTION] provided step-by-step troubleshooting instructions and issue resolved. [CONTEXT] Category : account suspension Priority : low Product : Payment Gateway Language : french Escalation: low SLA Status: breached,49,65,"['problem', 'two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone', 'two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone', 'resolution', 'provided', 'step', 'by', 'step', 'troubleshooting', 'instructions', 'and', 'issue', 'resolved', 'context', 'category', 'account', 'suspension', 'priority', 'low', 'product', 'payment', 'gateway', 'language', 'french', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""dd160e08dc61f53c8b061c6636106573"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""account suspension"", ""priority"": ""low"", ""language"": ""french"", ""product"": ""Payment Gateway"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 2.0, ""sla_risk_score"": 2.3}",2,1.45
doc_83_chunk_0,doc_83,073dd3dd0ab4a4591528ac4df92da2ac,0,[PROBLEM] i would like to request a refund for the recent charge. i would like to request a refund for the recent charge. [RESOLUTION] bug logged internally and workaround shared with the customer. [CONTEXT] Category : subscription cancellation Priority : high Product : API Service Language : english Escalation: low SLA Status: met,53,70,"['problem', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'resolution', 'bug', 'logged', 'internally', 'and', 'workaround', 'shared', 'with', 'the', 'customer', 'context', 'category', 'subscription', 'cancellation', 'priority', 'high', 'product', 'api', 'service', 'language', 'english', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""073dd3dd0ab4a4591528ac4df92da2ac"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""subscription cancellation"", ""priority"": ""high"", ""language"": ""english"", ""product"": ""API Service"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 9.0, ""sla_risk_score"": 4.1}",1,3.65
doc_84_chunk_0,doc_84,2b7d13f9b7fd3402f4b662b0e8928d0f,0,[PROBLEM] i am experiencing very slow performance while using the dashboard. i am experiencing very slow performance while using the dashboard. [RESOLUTION] we have reset the account credentials and advised the customer to retry login. [CONTEXT] Category : payment problem Priority : medium Product : Billing System Language : english Escalation: low SLA Status: breached,55,73,"['problem', 'i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard', 'i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard', 'resolution', 'we', 'have', 'reset', 'the', 'account', 'credentials', 'and', 'advised', 'the', 'customer', 'to', 'retry', 'login', 'context', 'category', 'payment', 'problem', 'priority', 'medium', 'product', 'billing', 'system', 'language', 'english', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""2b7d13f9b7fd3402f4b662b0e8928d0f"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""payment problem"", ""priority"": ""medium"", ""language"": ""english"", ""product"": ""Billing System"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 2.0, ""sla_risk_score"": 3.1}",3,1.6307692307692307
doc_85_chunk_0,doc_85,91b111b02be2c09317826a081c1c67af,0,[PROBLEM] i found a bug in the latest update affecting report generation. i found a bug in the latest update affecting report generation. [RESOLUTION] subscription status corrected and confirmation email sent to customer. [CONTEXT] Category : subscription cancellation Priority : low Product : E-commerce Store Language : japanese Escalation: low SLA Status: met,53,70,"['problem', 'i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation', 'i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation', 'resolution', 'subscription', 'status', 'corrected', 'and', 'confirmation', 'email', 'sent', 'to', 'customer', 'context', 'category', 'subscription', 'cancellation', 'priority', 'low', 'product', 'e', 'commerce', 'store', 'language', 'japanese', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""91b111b02be2c09317826a081c1c67af"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""subscription cancellation"", ""priority"": ""low"", ""language"": ""japanese"", ""product"": ""E-commerce Store"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 9.0, ""sla_risk_score"": 3.85}",2,3.5875
doc_86_chunk_0,doc_86,0b930e8d78960b64371ed5ed775d37cf,0,[PROBLEM] i would like to request a refund for the recent charge. i would like to request a refund for the recent charge. [RESOLUTION] the issue was escalated to engineering and resolved in the latest patch. [CONTEXT] Category : payment problem Priority : critical Product : Mobile App Language : german Escalation: low SLA Status: breached,56,74,"['problem', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'resolution', 'the', 'issue', 'was', 'escalated', 'to', 'engineering', 'and', 'resolved', 'in', 'the', 'latest', 'patch', 'context', 'category', 'payment', 'problem', 'priority', 'critical', 'product', 'mobile', 'app', 'language', 'german', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""0b930e8d78960b64371ed5ed775d37cf"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""payment problem"", ""priority"": ""critical"", ""language"": ""german"", ""product"": ""Mobile App"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 1.0, ""sla_risk_score"": 3.6}",0,1.5041666666666667
doc_87_chunk_0,doc_87,65a58a04c4da5bc820373c4a951cc252,0,[PROBLEM] there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month. [RESOLUTION] we have reset the account credentials and advised the customer to retry login. [CONTEXT] Category : security concern Priority : critical Product : Analytics Dashboard Language : french Escalation: low SLA Status: met,61,81,"['problem', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'resolution', 'we', 'have', 'reset', 'the', 'account', 'credentials', 'and', 'advised', 'the', 'customer', 'to', 'retry', 'login', 'context', 'category', 'security', 'concern', 'priority', 'critical', 'product', 'analytics', 'dashboard', 'language', 'french', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""65a58a04c4da5bc820373c4a951cc252"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""security concern"", ""priority"": ""critical"", ""language"": ""french"", ""product"": ""Analytics Dashboard"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 2.0, ""sla_risk_score"": 3.8}",0,1.8057692307692308
